bannerid;banname;bandesc;filetype;url;width;height;bantype;person_tag
32979;b4ae3e;fe13d6;2;23a494;300;600;1;73,81
32960;4d9910;fe13d6;3;458268;728;90;1;65,81
32961;8dbc41;fe13d6;3;fd6a06;160;600;1;9,65,81
32962;b0f3ed;fe13d6;3;5b4bb7;300;600;1;65,81
32965;121567;fe13d6;1;7a63b2;160;600;1;60,81
33013;d3e65c;fe13d6;3;777614;300;600;1;41,81
33017;9f10fc;fe13d6;2;222a29;300;250;1;38,81
33032;9f9a5c;fe13d6;2;222a29;980;90;1;38,81
33035;2b0ac7;fe13d6;2;222a29;728;90;1;38,81
33038;e1410b;fe13d6;2;222a29;300;600;1;38,81
33040;ef0737;fe13d6;2;222a29;300;600;1;38,81
33033;dd48ba;fe13d6;3;7ed9db;300;600;1;9,82
33034;4d9f96;fe13d6;3;6f304b;300;250;1;81,87
32993;1b19d6;fe13d6;3;be6a33;980;90;1;35,81
32994;9c80cf;fe13d6;3;be6a33;300;600;1;35,81
32995;41a642;fe13d6;3;be6a33;160;600;1;35,81
32996;4a48f3;fe13d6;3;be6a33;300;250;1;35,81
32970;aaf45a;fe13d6;1;515562;160;600;1;81,87
32971;56203a;fe13d6;1;edc492;300;250;1;81,87
32972;b445c2;fe13d6;1;25c936;300;600;1;189,83
32973;e8f824;fe13d6;1;314a70;160;600;1;189,83
32974;a5297b;fe13d6;1;0f3283;300;250;1;189,83
32981;cd1710;fe13d6;1;96fe5c;300;600;1;22,81
32983;e4ef66;fe13d6;1;2a954f;160;600;1;22,81
32984;b34959;fe13d6;1;f1b24a;300;250;1;22,81
32989;0dac3f;fe13d6;1;546adf;300;600;1;29,81
32990;f6f226;fe13d6;1;e52d6b;160;600;1;29,81
32991;aa64f9;fe13d6;1;d72a16;300;600;1;189,83
32992;a2be27;fe13d6;1;464bf3;160;600;1;189,83
33001;d75b62;fe13d6;1;4fd584;300;600;1;28,81
33002;34aae8;fe13d6;1;d9778a;160;600;1;28,81
33007;c8df3b;fe13d6;1;e2de76;300;250;1;30,81
33009;b517ad;fe13d6;1;ac130e;300;600;1;30,81,93
33011;953258;fe13d6;1;04f3d9;160;600;1;29,30,81
33012;9258d6;fe13d6;1;a410ec;300;250;1;30,81
32873;94808f;fe13d6;3;a96f25;300;600;1;74,81
32882;1b19d6;fe13d6;3;a96f25;980;90;1;
32886;2b0ac7;fe13d6;3;a96f25;728;90;1;74,81
32890;4a48f3;fe13d6;3;a96f25;300;250;1;74,81
32895;41a642;fe13d6;3;a96f25;160;600;1;74,81
32946;8d878a;fe13d6;1;f2f68d;300;600;1;
32947;df59b1;fe13d6;1;f63c55;160;600;1;
32948;95b9b7;fe13d6;1;bc1237;300;600;1;23,81
32949;6e159e;fe13d6;1;f38bca;160;600;1;23,81
32950;9af4ca;fe13d6;1;fe79cd;300;600;1;
32951;db804e;fe13d6;1;266898;160;600;1;
32952;b458ee;fe13d6;1;ecc81d;300;600;1;24,81
32953;b420e0;fe13d6;1;40f47f;160;600;1;24,81
32954;82a466;fe13d6;1;e61518;300;600;1;22,81
32955;522a2c;fe13d6;1;429f7d;160;600;1;22,81
32956;5a21f4;fe13d6;1;7267bc;300;600;1;22,81
32957;fb6d86;fe13d6;1;3f2ed1;160;600;1;22,81
32958;34e052;fe13d6;1;568e92;300;600;1;
32959;d99530;fe13d6;1;938318;160;600;1;
32966;da2ea2;fe13d6;1;39a5ab;300;600;1;29,81
32967;db5e6a;fe13d6;1;103ba8;160;600;1;29,81
32968;a9e9c2;fe13d6;1;efda9d;300;250;1;29,81
32969;dcdf7d;fe13d6;1;029f60;300;600;1;22,81,87
32963;41a642;fe13d6;2;dcc5d2;160;600;1;81,90
32964;4a48f3;fe13d6;2;dcc5d2;300;250;1;81,90
32980;91af0e;fe13d6;1;41a7f4;300;600;1;81,91
32982;61afda;fe13d6;1;c7c4c7;300;600;1;81,91
32985;1dfd25;fe13d6;1;e35451;300;600;1;81,87
32986;a5d379;fe13d6;1;4b1257;300;600;1;81,87
32987;5224d4;fe13d6;1;17866a;300;600;1;69,81
32988;19dda6;fe13d6;1;dd8094;300;600;1;
32997;38aa94;fe13d6;1;0d48d7;300;250;1;81,93
32998;38aa94;fe13d6;1;0d48d7;300;600;1;81,93
32999;38aa94;fe13d6;1;0d48d7;728;90;1;81,93
33000;38aa94;fe13d6;1;0d48d7;980;90;1;81,93
33004;38aa94;fe13d6;1;0d48d7;980;90;1;81,93
33005;38aa94;fe13d6;1;0d48d7;728;90;1;81,93
33006;38aa94;fe13d6;1;0d48d7;300;600;1;81,93
33008;38aa94;fe13d6;1;0d48d7;300;250;1;81,93
33014;a09dfe;fe13d6;1;127b04;300;600;1;69,81
33015;9c80cf;fe13d6;2;0d0ac4;300;600;1;60,81
33016;121567;fe13d6;2;0d0ac4;160;600;1;60,81
33018;aed375;fe13d6;1;86a63c;980;90;1;N/A
33019;494a58;fe13d6;1;fc9a1b;300;600;1;26,81
33020;494a58;fe13d6;1;fc9a1b;300;250;1;21,81
33021;98f369;fe13d6;2;d743f8;980;90;1;81,87
33022;6112a4;fe13d6;2;d743f8;300;250;1;9,81,87
33023;9c80cf;fe13d6;2;d743f8;300;600;1;81,87
33024;121567;fe13d6;2;d743f8;160;600;1;81,87
33025;5e03e2;fe13d6;3;8b432c;300;250;1;81,87
33026;d8d077;fe13d6;3;8b432c;300;250;1;81,87
33027;af134b;fe13d6;1;24f94c;980;90;1;69,81
33028;39d4fd;fe13d6;1;826b1b;300;250;1;9,82
33029;b1ce79;fe13d6;1;f2885a;300;600;1;9,82
33030;347dba;fe13d6;1;cb9755;160;600;1;69,81
33031;4896b6;fe13d6;1;3335a7;980;90;1;69,81
33036;60e367;fe13d6;1;ad1bc2;300;600;1;9,81
33037;04f13f;fe13d6;1;53285f;160;600;1;69,81
33039;9f0f67;fe13d6;1;c7bfd6;300;250;1;N/A
33141;5776ec;fe13d6;2;219e20;300;250;1;38,81
33157;c0ee3b;fe13d6;2;219e20;300;600;1;38,81
33164;76924f;fe13d6;2;219e20;980;90;1;38,81
33110;315c59;fe13d6;3;533101;300;250;1;41,81
33143;aae9a8;fe13d6;3;777614;980;90;1;41,81
33144;2b0ac7;fe13d6;3;777614;728;90;1;41,81
33068;e62dbd;fe13d6;2;b90b4f;300;600;1;83,84
33069;51fde6;fe13d6;2;b4fb1c;300;250;1;83,84
33070;925dba;fe13d6;2;baf80d;160;600;1;83,84
33072;7d16b1;fe13d6;2;02df12;980;90;1;83,84
33073;e5711a;fe13d6;2;db2ac0;728;90;1;83,84
33074;e5711a;fe13d6;2;db2ac0;728;90;1;83,84
33075;7d16b1;fe13d6;2;02df12;980;90;1;83,84
33076;925dba;fe13d6;2;baf80d;160;600;1;83,84
33077;51fde6;fe13d6;2;b4fb1c;300;250;1;83,84
33078;e62dbd;fe13d6;2;b90b4f;300;600;1;83,84
33115;4620ad;fe13d6;1;41d54a;300;600;1;76,81
33116;be51ac;fe13d6;1;dd3efc;300;250;1;76,81
33119;15ae44;fe13d6;1;41d54a;160;600;1;76,81
33124;41a642;fe13d6;1;7e81ad;160;600;1;9,82
33125;2b2f87;fe13d6;1;41d54a;728;90;1;76,81
33126;94808f;fe13d6;1;7e81ad;300;600;1;9,82
33127;66fe36;fe13d6;1;41d54a;980;90;1;76,81
33128;4a48f3;fe13d6;1;7e81ad;300;250;1;9,82
33129;1b19d6;fe13d6;1;7e81ad;980;90;1;9,82
33130;41a642;fe13d6;1;e24818;160;600;1;9,82
33131;94808f;fe13d6;1;e24818;300;600;1;9,82
33132;4a48f3;fe13d6;1;e24818;300;250;1;9,82
33133;1b19d6;fe13d6;1;e24818;980;90;1;9,82
33134;41a642;fe13d6;1;f7132f;160;600;1;9,82
33135;94808f;fe13d6;1;f7132f;300;600;1;9,82
33136;4a48f3;fe13d6;1;f7132f;300;250;1;9,82
33137;1b19d6;fe13d6;1;f7132f;980;90;1;9,82
33158;9e1b92;fe13d6;3;49f324;980;90;1;81,87
33159;332928;fe13d6;3;1b74e5;980;90;1;81,87
33151;c1283a;fe13d6;2;e4c51a;300;600;1;60,81
33152;1b19d6;fe13d6;2;e4c51a;980;90;1;60,81
33153;4a48f3;fe13d6;2;e4c51a;300;250;1;60,81
33154;41a642;fe13d6;2;e4c51a;160;600;1;60,81
33085;1b19d6;fe13d6;1;ea925f;980;90;1;9,82
33090;2b0ac7;fe13d6;1;ea925f;728;90;1;9,82
33091;94808f;fe13d6;1;ea925f;300;600;1;9,82
33092;41a642;fe13d6;1;ea925f;160;600;1;9,82
33093;4a48f3;fe13d6;1;ea925f;300;250;1;9,82
33094;1b19d6;fe13d6;1;f10ebb;980;90;1;9,82
33095;2b0ac7;fe13d6;1;f10ebb;728;90;1;9,82
33096;94808f;fe13d6;1;f10ebb;300;600;1;82
33097;41a642;fe13d6;1;f10ebb;160;600;1;9,82
33098;4a48f3;fe13d6;1;f10ebb;300;250;1;9,82
33099;1b19d6;fe13d6;1;6f077e;980;90;1;9,82
33100;2b0ac7;fe13d6;1;6f077e;728;90;1;9,82
33101;94808f;fe13d6;1;6f077e;300;600;1;9,82
33102;41a642;fe13d6;1;6f077e;160;600;1;9,82
33103;4a48f3;fe13d6;1;6f077e;300;250;1;9,82
33104;1b19d6;fe13d6;1;719b72;980;90;1;9,82
33105;2b0ac7;fe13d6;1;719b72;728;90;1;9,82
33106;94808f;fe13d6;1;719b72;300;600;1;9,82
33107;41a642;fe13d6;1;719b72;160;600;1;9,82
33108;4a48f3;fe13d6;1;719b72;300;250;1;9,82
33117;94808f;fe13d6;3;d64895;300;600;1;81,91
33118;4a48f3;fe13d6;3;d64895;300;250;1;69,81,91
33120;1b19d6;fe13d6;3;d64895;980;90;1;69,81,91
33121;a86d46;fe13d6;3;d64895;300;600;1;69,81,91
33122;be8d00;fe13d6;3;d64895;980;90;1;69,81,91
33123;77b5a3;fe13d6;3;d64895;300;250;1;69,81,91
33147;29c584;fe13d6;1;5a7a1f;980;90;1;60,81
33148;bfed66;fe13d6;1;5a7a1f;300;250;1;60,81
33149;9ab629;fe13d6;1;5a7a1f;160;600;1;60,81
33155;97c673;fe13d6;1;5a7a1f;300;600;1;60,81
33156;66d183;fe13d6;1;5a7a1f;728;90;1;60,81
33041;2edb00;fe13d6;1;8f906c;300;600;1;81,97
33042;1dad80;fe13d6;1;3554a5;160;600;1;26,81,97
33043;c9bd3f;fe13d6;1;04d011;300;250;1;33,81,91,97
33044;0632d7;fe13d6;1;9698e9;300;600;1;29,81
33045;4c9f5b;fe13d6;1;1cf012;160;600;1;29,81
33046;3361a6;fe13d6;1;54ea3c;300;250;1;29,81
33047;fcb3ef;fe13d6;1;8edef9;300;600;1;32,81
33048;a025de;fe13d6;1;7a6958;160;600;1;32,81
33049;9e18c6;fe13d6;1;f6449c;300;250;1;
33050;3d15ad;fe13d6;1;8b067a;300;600;1;23,81
33051;000148;fe13d6;1;cb6ce6;160;600;1;23,81
33052;e0cbb9;fe13d6;1;1081f5;300;250;1;23,81
33053;94808f;fe13d6;1;d10387;300;600;1;24,81
33054;13f338;fe13d6;1;7dbf5e;160;600;1;24,81
33055;30994f;fe13d6;1;5eec62;300;250;1;24,81
33056;fad282;fe13d6;1;378a0f;300;600;1;29,81
33057;52a535;fe13d6;1;14ebe3;160;600;1;29,81
33058;6e2a6b;fe13d6;1;c2d347;300;250;1;29,81
33059;dc673d;fe13d6;1;fb304e;300;600;1;23,81
33060;996819;fe13d6;1;8a9671;160;600;1;23,81
33061;f3a7a4;fe13d6;1;125c6b;300;250;1;23,81
33062;f9aa8b;fe13d6;1;5d0f45;300;600;1;23,81
33063;db180f;fe13d6;1;5ac088;160;600;1;23,81
33064;62e1bd;fe13d6;1;8b69ce;300;250;1;23,81
33065;a5f8f5;fe13d6;1;d217ee;300;600;1;21,81
33066;fe4c68;fe13d6;1;d217ee;980;90;1;21,81
33067;9685b8;fe13d6;1;d217ee;300;250;1;21,81
33071;7d16b1;fe13d6;2;02df12;980;90;1;N/A
33079;1a2d67;fe13d6;1;6e4008;160;600;1;81,94
33080;05775e;fe13d6;1;6e4008;300;250;1;81,94
33081;aab5de;fe13d6;1;26e110;160;600;1;81,94
33082;fe8634;fe13d6;1;26e110;300;250;1;81,94
33083;c66fda;fe13d6;1;0a10b2;160;600;1;26,81
33084;f7bca4;fe13d6;1;0a10b2;300;250;1;26,81
33086;7e79e3;fe13d6;1;f7eb9d;160;600;1;81,94
33087;2a1d3c;fe13d6;1;f7eb9d;300;250;1;81,94
33088;0527b0;fe13d6;1;a54bd3;160;600;1;81,94
33089;ddcff5;fe13d6;1;a54bd3;300;250;1;81,94
33109;9c9de1;fe13d6;1;046b73;300;250;1;28,81
33111;94808f;fe13d6;2;1a547a;300;600;1;60,81
33112;9e6885;fe13d6;2;1a547a;980;90;1;60,81
33113;e9ab62;fe13d6;2;1a547a;300;250;1;60,81
33114;6a4c4d;fe13d6;2;1a547a;160;600;1;60,81
33138;327914;fe13d6;1;046b73;300;600;1;28,81
33139;730a97;fe13d6;1;652980;728;90;1;N/A
33140;37fd55;fe13d6;1;6c4fd6;728;90;1;N/A
33145;afdb06;fe13d6;1;4b1257;980;90;1;81,87
33146;dfaec4;fe13d6;1;41a7f4;300;250;1;81,90
33150;f39bce;fe13d6;1;4b1257;160;600;1;81,90
33160;1b19d6;fe13d6;3;c5b70a;980;90;1;76,81
33161;1b19d6;fe13d6;3;c5b70a;980;90;1;76,81
33162;51dec1;fe13d6;3;c5b70a;300;250;1;76,81
33163;51dec1;fe13d6;3;c5b70a;300;250;1;76,81
33165;362027;fe13d6;1;e07f6f;980;90;1;69,81
33166;1f245c;fe13d6;1;864667;300;600;1;69,81
33167;ab82e9;fe13d6;1;b32fdb;300;250;1;69,81
33253;a0e846;fe13d6;1;9ba279;300;250;1;
33222;b98ddb;fe13d6;1;ff465d;300;250;1;9,82
33194;4a48f3;fe13d6;1;33676d;300;250;1;63,81
33218;04816d;fe13d6;2;8da4c5;980;90;1;69,81
33220;319efa;fe13d6;2;8da4c5;300;600;1;69,81
33224;1b19d6;fe13d6;1;6fc0a7;980;90;1;9,81
33225;94808f;fe13d6;1;6fc0a7;300;600;1;9,81
33226;41a642;fe13d6;1;6fc0a7;160;600;1;9,81
33227;2b0ac7;fe13d6;1;6fc0a7;728;90;1;9,81
33228;4a48f3;fe13d6;1;6fc0a7;300;250;1;9,81
33229;2b0ac7;fe13d6;1;a9b5e2;728;90;1;9,81
33230;4a48f3;fe13d6;1;a9b5e2;300;250;1;9,81
33231;41a642;fe13d6;1;a9b5e2;160;600;1;9,81
33232;1b19d6;fe13d6;1;a9b5e2;980;90;1;9,81
33233;94808f;fe13d6;1;a9b5e2;300;600;1;9,81
33234;4a48f3;fe13d6;1;ff465d;300;250;1;9,81
33235;41a642;fe13d6;1;ff465d;160;600;1;9,81
33236;94808f;fe13d6;1;ff465d;300;600;1;9,81
33237;2b0ac7;fe13d6;1;ff465d;728;90;1;9,81
33238;1b19d6;fe13d6;1;ff465d;980;90;1;9,81
33239;418978;fe13d6;1;c1a9ca;980;90;1;9,82
33240;2b0ac7;fe13d6;1;c1a9ca;728;90;1;9,81
33241;94808f;fe13d6;1;c1a9ca;300;600;1;9,81
33242;4a48f3;fe13d6;1;c1a9ca;300;250;1;9,81
33243;41a642;fe13d6;1;c1a9ca;160;600;1;9,81
33195;2fbbd3;fe13d6;1;9b28c9;300;250;1;N/A
33219;e7c111;fe13d6;1;f7d5fc;300;600;1;9,82
33221;b9cab6;fe13d6;1;f7d5fc;160;600;1;9,82
33223;fcd926;fe13d6;1;f7d5fc;300;250;1;9,82
33213;94808f;fe13d6;3;db3862;300;600;2;83,84
33214;41a642;fe13d6;3;db3862;160;600;1;83,84
33215;2b0ac7;fe13d6;3;db3862;728;90;1;83,84
33216;4a48f3;fe13d6;3;db3862;300;250;2;83,84
33217;1b19d6;fe13d6;3;db3862;980;90;2;83,84
33254;125f3d;fe13d6;2;425ab2;980;90;1;60,81
33255;736eec;fe13d6;2;425ab2;300;600;1;60,81
33256;6c87e9;fe13d6;2;425ab2;160;600;1;60,81
33257;fee14f;fe13d6;2;425ab2;300;250;1;60,81
33169;f49a6b;fe13d6;1;67adff;300;600;1;28,81
33170;ab65de;fe13d6;1;2063cf;160;600;1;28,81
33171;e1f803;fe13d6;1;aaae39;300;250;1;28,81
33172;5e3bf7;fe13d6;1;116635;300;600;1;28,81
33173;4095ea;fe13d6;1;b002a9;160;600;1;28,81
33174;e64225;fe13d6;1;07ae21;300;250;1;29,81
33175;1ed3cd;fe13d6;1;d2eced;300;600;1;4,82
33176;62a496;fe13d6;1;2196e6;160;600;1;4,82
33177;b3ffe5;fe13d6;1;d886f1;300;600;1;29,81
33178;0b47a8;fe13d6;1;a1f977;160;600;1;29,81
33179;a49a9b;fe13d6;1;42349f;300;250;1;29,81
33180;831878;fe13d6;1;fbe239;300;600;1;22,23,81
33181;0769c5;fe13d6;1;e5d0b9;160;600;1;22,23,81
33182;f0ab18;fe13d6;1;40e37a;300;250;1;22,23,81
33183;e76a2b;fe13d6;1;cd5c24;300;600;1;
33184;2cf28e;fe13d6;1;d05601;160;600;1;
33185;506a24;fe13d6;1;ab7308;300;250;1;
33186;3550e1;fe13d6;1;7c2dd2;300;600;1;22,81
33187;f0fda9;fe13d6;1;d6c1c2;160;600;1;22,81
33188;73ab9d;fe13d6;1;6e63b8;300;250;1;22,81
33196;a6ef4f;fe13d6;1;019ffd;300;600;1;189,83
33197;89dec6;fe13d6;1;664255;160;600;1;189,83
33198;6591aa;fe13d6;1;10fed5;300;250;1;189,83
33199;d9be6b;fe13d6;1;a39529;300;600;1;26,81
33200;d62cee;fe13d6;1;5a691b;160;600;1;26,81
33205;08ff91;fe13d6;1;e77585;300;600;1;1,81
33206;4256e5;fe13d6;1;21d713;160;600;1;1,81
33207;b5405d;fe13d6;1;17a0e1;300;250;1;1,81
33244;2c5410;fe13d6;1;bd655e;300;600;1;25,81
33245;1ab79f;fe13d6;1;892a80;160;600;1;25,81
33246;e46bc4;fe13d6;1;897d0c;300;600;1;189,83
33247;e1811b;fe13d6;1;b7421c;160;600;1;189,83
33248;746a9d;fe13d6;1;a30a75;300;600;1;29,81
33249;24916e;fe13d6;1;bc5b5d;160;600;1;29,81
33250;826501;fe13d6;1;c0fc00;300;250;1;29,81
33189;29c584;fe13d6;1;5a7a1f;980;90;1;60,81
33190;66d183;fe13d6;1;5a7a1f;728;90;1;60,81
33191;97c673;fe13d6;1;5a7a1f;300;600;1;60,81
33192;9ab629;fe13d6;1;5a7a1f;160;600;1;60,81
33193;bfed66;fe13d6;1;5a7a1f;300;250;1;60,81
33201;705d72;fe13d6;1;8c06e5;300;600;1;3,82
33202;f8d33f;fe13d6;1;4b1257;300;250;1;81,90
33203;4a48f3;fe13d6;1;8c06e5;300;250;1;3,82
33204;2b0ac7;fe13d6;1;8c06e5;728;90;1;3,82
33208;94808f;fe13d6;1;f45873;300;600;1;6,83
33209;4a48f3;fe13d6;1;f45873;300;250;1;6,83
33210;007d4b;fe13d6;1;f45873;728;90;1;6,83
33211;94808f;fe13d6;1;1943f0;300;600;1;4,189,81
33212;4a48f3;fe13d6;1;1943f0;300;250;1;4,189,81
33252;f673d6;fe13d6;1;c7c4c7;300;600;1;81,91
33258;f86377;fe13d6;1;794e27;300;600;1;69,81
33259;29c584;fe13d6;1;5a7a1f;980;90;1;60,81
33260;c86c0e;fe13d6;1;13b669;980;90;1;
33261;c86c0e;fe13d6;1;13b669;160;600;1;6,83
33290;e94657;fe13d6;1;7ec76d;300;250;1;
33311;37c8ea;fe13d6;1;90ef8a;728;90;1;N/A
33285;8d05b8;fe13d6;2;659794;300;250;1;60,81
33286;a7128f;fe13d6;2;659794;980;90;1;60,81
33289;299709;fe13d6;2;659794;300;600;1;60,81
33294;3941b6;fe13d6;2;e795c8;980;90;1;82,87
33296;992471;fe13d6;2;e795c8;728;90;1;82,87
33297;71f723;fe13d6;2;e795c8;300;600;1;82,87
33298;135365;fe13d6;2;e795c8;160;600;1;82,87
33299;710b50;fe13d6;2;e795c8;300;250;1;82,87
33300;e26b30;fe13d6;2;e795c8;980;90;1;82,87
33301;1a8613;fe13d6;2;e795c8;300;250;1;82,87
33302;049c89;fe13d6;2;e795c8;160;600;1;82,87
33303;eb9789;fe13d6;2;e795c8;300;600;1;82,87
33304;82efdf;fe13d6;2;e795c8;728;90;1;82,87
33337;dff60f;fe13d6;2;d276b7;300;250;1;60,81
33251;456344;fe13d6;2;25dd5f;300;250;1;
33325;0d39ec;fe13d6;1;c5758c;300;250;1;
33168;5f0504;fe13d6;1;bb7dd8;300;250;1;81,93
33284;cad7af;fe13d6;1;f7d5fc;980;90;1;9,82
33319;2f5692;fe13d6;2;b11ef7;980;90;1;9,82
33320;b3e6c7;fe13d6;2;b11ef7;728;90;1;9,81
33321;1c0237;fe13d6;2;b11ef7;300;600;1;9,81
33322;6d92c3;fe13d6;2;b11ef7;160;600;1;9,81
33323;627afa;fe13d6;2;b11ef7;300;250;1;9,81,87
33313;b5dee1;fe13d6;3;b62e57;300;600;1;83,84
33315;1b19d6;fe13d6;3;b62e57;980;90;1;83,84
33317;2b0ac7;fe13d6;3;b62e57;728;90;1;83,84
33318;4a48f3;fe13d6;3;b62e57;300;250;1;83,84
33295;a67292;fe13d6;1;3e0110;300;250;1;81,93
33309;ff749a;fe13d6;1;3e0110;300;250;1;81,93
33262;730330;fe13d6;1;06de86;300;600;1;81,87
33263;2c6930;fe13d6;1;5e973b;160;600;1;81,87
33264;6ebdc8;fe13d6;1;4af33d;160;600;1;
33265;ea2f7a;fe13d6;1;8a1752;300;600;1;
33266;5ea33c;fe13d6;1;fd4dd1;300;600;1;29,81
33267;bfbeae;fe13d6;1;9b0e6b;160;600;1;29,81
33268;8b5d50;fe13d6;1;47f4dc;300;600;1;29,81
33269;a1c94c;fe13d6;1;6ad727;160;600;1;29,81
33270;871e89;fe13d6;1;990ff0;300;600;1;29,81
33271;92faac;fe13d6;1;0d67aa;160;600;1;29,81
33272;03c1cb;fe13d6;1;0de9c3;300;600;1;29,81
33273;1054c0;fe13d6;1;7c6914;160;600;1;29,81
33274;7e001a;fe13d6;1;0d0300;300;600;1;29,81
33275;24b207;fe13d6;1;3abb2c;160;600;1;29,81
33276;ed8c9e;fe13d6;1;81f992;300;600;1;29,81
33277;2e3e10;fe13d6;1;d894f6;160;600;1;29,81
33278;c89fa3;fe13d6;1;2b0b9f;300;600;1;
33279;589754;fe13d6;1;2bc8aa;160;600;1;
33280;92cbcc;fe13d6;1;b76bc7;300;600;1;
33281;3c1786;fe13d6;1;5f48e5;160;600;1;
33282;3cf029;fe13d6;1;bdd458;300;600;1;29,81
33283;09b42b;fe13d6;1;e12fe9;160;600;1;29,81
33291;de1990;fe13d6;1;0d16b1;300;600;1;28,81
33292;338001;fe13d6;1;da727b;160;600;1;28,81
33293;06ba10;fe13d6;1;43bdeb;300;250;1;28,30,81
33305;95fa9d;fe13d6;1;4de9a5;300;600;1;22,81
33306;75078c;fe13d6;1;3da1df;160;600;1;22,81
33307;a67347;fe13d6;1;1b6684;300;250;1;22,81
33308;5de338;fe13d6;1;ce6a37;300;600;1;29,81
33312;b3b7a8;fe13d6;1;422669;300;600;1;28,81
33314;d5d563;fe13d6;1;e55b9e;160;600;1;28,81
33316;a4b4b9;fe13d6;1;a7504a;300;250;1;28,81
33287;94808f;fe13d6;3;e0ee97;300;600;1;60,81
33288;94808f;fe13d6;3;e0ee97;300;600;1;60,81
33310;19d4b3;fe13d6;1;3a8cfd;300;600;1;69,81
33324;ca2aee;fe13d6;1;b68317;160;600;1;65,81
33326;f9d2db;fe13d6;1;66bcae;160;600;1;65,81
33327;ca7e5d;fe13d6;1;87d583;300;600;1;65,81
33328;ca7e5d;fe13d6;1;c2c63b;300;600;1;65,81
33329;21848c;fe13d6;3;e0ee97;160;600;1;60,81
33330;315c59;fe13d6;3;e0ee97;300;250;1;60,81
33331;b2a11d;fe13d6;3;e0ee97;980;90;1;60,81
33332;2b0ac7;fe13d6;3;e0ee97;728;90;1;60,81
33333;21848c;fe13d6;3;e0ee97;160;600;1;60,81
33334;315c59;fe13d6;3;e0ee97;300;250;1;60,81
33335;2b0ac7;fe13d6;3;e0ee97;728;90;1;60,81
33336;b2a11d;fe13d6;3;e0ee97;980;90;1;60,81
33348;3657c5;fe13d6;2;d276b7;300;250;1;60,81
33338;456344;fe13d6;2;25dd5f;300;250;1;
33340;93a847;fe13d6;1;25dd5f;300;250;1;81,91
33341;056ff1;fe13d6;3;0838fb;300;250;1;60,81
33342;885a11;fe13d6;1;4ce4d9;300;600;1;60,81
33343;a18094;fe13d6;3;f75934;160;600;1;60,81
33344;77b417;fe13d6;1;1c4577;728;90;1;60,81
33345;43bec1;fe13d6;1;0d2de4;980;90;1;60,81
33346;8e7df8;fe13d6;1;130aba;300;250;1;N/A
33347;cd3497;fe13d6;1;130aba;300;600;1;N/A
33349;ccb6d8;fe13d6;1;130700;980;90;1;69,81
33350;5b6138;fe13d6;1;844274;300;600;1;69,81
33351;2e84f7;fe13d6;1;7a0247;300;250;1;69,81
33352;62171a;fe13d6;3;2b3504;300;250;1;N/A
33353;d6b102;fe13d6;3;bfe449;300;250;1;69,81
33354;334cc6;fe13d6;1;c89251;300;600;1;60,81
33355;be9b78;fe13d6;1;a970f6;728;90;1;N/A
33356;be9b78;fe13d6;1;a970f6;728;90;1;60,81
33359;94ee17;fe13d6;3;2ca364;300;250;1;60,81
33360;627c1a;fe13d6;1;7c6448;300;600;1;60,81
33361;940c56;fe13d6;1;157d04;728;90;1;60,81
33362;33a38e;fe13d6;3;7468f6;160;600;1;60,81
33363;315c59;fe13d6;3;7f64ad;300;250;1;81,91
33364;8afd36;fe13d6;3;7f64ad;300;600;1;81,91
33365;1f0f6a;fe13d6;1;f455b7;980;90;1;
33440;3c3237;fe13d6;3;533101;300;250;1;41,81
33423;3a4e06;fe13d6;1;16d13a;300;250;1;81,93
33434;c07794;fe13d6;1;aebf9a;300;600;1;38,81
33357;e960d5;fe13d6;3;a307a9;300;600;1;69,81
33358;fe6f55;fe13d6;3;89a193;728;90;1;69,81
33404;91ad1e;fe13d6;2;7afac3;160;600;1;60,81
33405;a786cd;fe13d6;2;7afac3;160;600;1;60,81
33406;27a0f2;fe13d6;2;7afac3;980;90;1;60,81
33407;f54de4;fe13d6;2;7afac3;980;90;1;60,81
33408;1e24f7;fe13d6;2;7afac3;300;250;1;60,81
33409;fcebeb;fe13d6;2;7afac3;300;250;1;60,81
33410;286f99;fe13d6;2;7afac3;300;600;1;60,81
33411;607a0b;fe13d6;2;7afac3;300;600;1;60,81
33142;5776ec;fe13d6;2;219e20;300;250;1;38,81
33427;5776ec;fe13d6;2;219e20;300;250;1;38,81
33428;c0ee3b;fe13d6;2;219e20;300;600;1;38,81
33429;76924f;fe13d6;2;219e20;980;90;1;38,81
33339;b62c6e;fe13d6;3;f9d44e;980;90;1;9,82
33384;69deb4;fe13d6;3;c64e33;728;90;1;9,82
33387;95491a;fe13d6;3;c64e33;300;250;1;9,82
33388;1f2771;fe13d6;3;f9d44e;160;600;1;9,82
33389;c50459;fe13d6;3;f9d44e;300;600;1;9,82
33390;b62c6e;fe13d6;3;7a89f1;980;90;1;9,82
33391;69deb4;fe13d6;3;826c51;728;90;1;9,82
33392;95491a;fe13d6;3;826c51;300;250;1;9,82
33393;1f2771;fe13d6;3;7a89f1;160;600;1;9,82
33394;c50459;fe13d6;3;7a89f1;300;600;1;9,82
33403;d3b5bf;fe13d6;1;95d3b7;300;600;1;60,81
33433;4a48f3;fe13d6;1;289e9c;300;250;1;60,81
33436;fe8543;fe13d6;1;289e9c;300;600;1;60,81
